200	100	0.99224628766
400	100	0.990311686081
400	200	0.995012320755
400	300	0.990525261199
600	100	0.986744159414
600	200	0.993971789161
600	400	0.99440552128
600	500	0.989602131133
800	100	0.984040571903
800	200	0.991428980937
800	400	0.996318157073
800	600	0.993646107439
800	700	0.988591412028
1000	100	0.980059779149
1000	200	0.986851863296
1000	400	0.996058072769
1000	600	0.996080573136
1000	800	0.993990419093
1000	900	0.987473220662
1200	100	0.976715799883
1200	200	0.98407453712
1200	400	0.994103655064
1200	600	0.997331267218
1200	800	0.996828449241
1200	1000	0.993967109575
1200	1100	0.986351751286
1400	100	0.972226213397
1400	200	0.979961860493
1400	400	0.991341023577
1400	600	0.996883079575
1400	800	0.998131700727
1400	1000	0.996662641712
1400	1200	0.993766961916
1400	1300	0.986673574533
1600	100	0.965955547878
1600	200	0.975528700906
1600	400	0.988707400686
1600	600	0.995785479213
1600	800	0.99760197221
1600	1000	0.997423793213
1600	1200	0.996495478036
1600	1400	0.993573072669
1600	1500	0.987836513518
1800	100	0.95930858219
1800	200	0.968491046526
1800	400	0.985063641874
1800	600	0.993009618995
1800	800	0.9977773633
1800	1000	0.998672515295
1800	1200	0.998040087287
1800	1400	0.997372599971
1800	1600	0.994889212356
1800	1700	0.988149670101
2000	100	0.95086835238
2000	200	0.961420556423
2000	400	0.979760975317
2000	600	0.990345646132
2000	800	0.996206327785
2000	1000	0.998699045967
2000	1200	0.998741938283
2000	1400	0.99833294677
2000	1600	0.997435823144
2000	1800	0.99485298382
2000	1900	0.989130750676
2200	100	0.939599412555
2200	200	0.954070223332
2200	400	0.972845087402
2200	600	0.986661242045
2200	800	0.994657375145
2200	1000	0.998037334264
2200	1200	0.999012575146
2200	1400	0.998764642618
2200	1600	0.99840190609
2200	1800	0.997556790088
2200	2000	0.995386058332
2200	2100	0.989727426604
2400	100	0.927240435567
2400	200	0.942633466484
2400	400	0.96565621167
2400	600	0.981379953924
2400	800	0.99114747404
2400	1000	0.996465089103
2400	1200	0.998773292833
2400	1400	0.999183228968
2400	1600	0.998961171662
2400	1800	0.998552716215
2400	2000	0.997863247863
2400	2200	0.995446959272
2400	2300	0.990231965123
2600	100	0.911627058895
2600	200	0.930196756884
2600	400	0.955101861093
2600	600	0.974857774968
2600	800	0.986296948357
2600	1000	0.993333114388
2600	1200	0.998265980896
2600	1400	0.999069201303
2600	1600	0.999275648624
2600	1800	0.999211200947
2600	2000	0.998895337334
2600	2200	0.997984048971
2600	2400	0.995394154119
2600	2500	0.991481109534
2800	100	0.891931197932
2800	200	0.912684076784
2800	400	0.945565351163
2800	600	0.966463227627
2800	800	0.980831784387
2800	1000	0.990216378507
2800	1200	0.996485816054
2800	1400	0.99894855315
2800	1600	0.999273632873
2800	1800	0.999155379465
2800	2000	0.999062486373
2800	2200	0.998800922367
2800	2400	0.998378507036
2800	2600	0.995863572559
2800	2700	0.992198374931
3000	100	0.869555081924
3000	200	0.892347272619
3000	400	0.930179632396
3000	600	0.955687317044
3000	800	0.973134905296
3000	1000	0.986009058883
3000	1200	0.99377207998
3000	1400	0.997769394293
3000	1600	0.999456656731
3000	1800	0.999362137845
3000	2000	0.999299261889
3000	2200	0.999108765553
3000	2400	0.99870855358
3000	2600	0.997989589502
3000	2800	0.995976889803
3000	2900	0.992457264957
3200	100	0.839614318125
3200	200	0.868108580847
3200	400	0.913651836009
3200	600	0.942808219178
3200	800	0.964030299183
3200	1000	0.980055769035
3200	1200	0.989493551431
3200	1400	0.996602560214
3200	1600	0.998987089166
3200	1800	0.999763809284
3200	2000	0.999535315985
3200	2200	0.999390652611
3200	2400	0.99926301998
3200	2600	0.99888936222
3200	2800	0.9981999035
3200	3000	0.996621285899
3200	3100	0.992575855391
3400	100	0.807543899807
3400	200	0.841054991339
3400	400	0.890749235474
3400	600	0.925399400135
3400	800	0.952142612273
3400	1000	0.971097377241
3400	1200	0.98465493565
3400	1400	0.993792742283
3400	1600	0.997623603481
3400	1800	0.999548364293
3400	2000	0.999690747155
3400	2200	0.999453973148
3400	2400	0.99945793582
3400	2600	0.999007628853
3400	2800	0.999016446308
3400	3000	0.998535001584
3400	3200	0.996643748574
3400	3300	0.99271953405
3600	100	0.767600967432
3600	200	0.804159615914
3600	400	0.862124963823
3600	600	0.907128227512
3600	800	0.937265250615
3600	1000	0.961479536004
3600	1200	0.9772655399
3600	1400	0.988592141602
3600	1600	0.995529248788
3600	1800	0.998738449998
3600	2000	0.999439861493
3600	2200	0.99958976042
3600	2400	0.999509912417
3600	2600	0.999554981977
3600	2800	0.99922197523
3600	3000	0.998518258875
3600	3200	0.998213775364
3600	3400	0.996467919637
3600	3500	0.992762599094
3800	100	0.724726200505
3800	200	0.767406758204
3800	400	0.830873025026
3800	600	0.88130912323
3800	800	0.918485012582
3800	1000	0.946262729776
3800	1200	0.967838985778
3800	1400	0.983885581155
3800	1600	0.991970661411
3800	1800	0.997160557563
3800	2000	0.999400537896
3800	2200	0.99964098045
3800	2400	0.999529006691
3800	2600	0.999511814099
3800	2800	0.999148768989
3800	3000	0.999394237066
3800	3200	0.998901170991
3800	3400	0.997958242772
3800	3600	0.995659169376
3800	3700	0.992328982437
4000	100	0.674317943337
4000	200	0.721609509583
4000	400	0.795764213239
4000	600	0.850045471387
4000	800	0.897257720077
4000	1000	0.930781100742
4000	1200	0.956847937209
4000	1400	0.974684852242
4000	1600	0.987649190465
4000	1800	0.995050187989
4000	2000	0.998166055352
4000	2200	0.999584852532
4000	2400	0.999482349798
4000	2600	0.999580085998
4000	2800	0.999492523175
4000	3000	0.999240608863
4000	3200	0.999177343695
4000	3400	0.998789601095
4000	3600	0.998278213433
4000	3800	0.995610991604
4000	3900	0.991787767344
4200	100	0.627422045425
4200	200	0.672834124447
4200	400	0.75348892756
4200	600	0.819201167728
4200	800	0.868377040407
4200	1000	0.910802791733
4200	1200	0.941692396431
4200	1400	0.964154411765
4200	1600	0.980703435062
4200	1800	0.990970927422
4200	2000	0.99707824764
4200	2200	0.999132847728
4200	2400	0.999809833345
4200	2600	0.999694661973
4200	2800	0.999527145359
4200	3000	0.999416723113
4200	3200	0.999247752003
4200	3400	0.999365124153
4200	3600	0.998939554613
4200	3800	0.998487705939
4200	4000	0.996364096813
4200	4100	0.991844276063
4400	100	0.569450313689
4400	200	0.621203691583
4400	400	0.710542098424
4400	600	0.779049536026
4400	800	0.836776346147
4400	1000	0.88575254225
4400	1200	0.922943889316
4400	1400	0.950717194971
4400	1600	0.971681384544
4400	1800	0.984708952074
4400	2000	0.99355370125
4400	2200	0.998272559991
4400	2400	0.99965687868
4400	2600	0.999528729382
4400	2800	0.999384593107
4400	3000	0.999491297555
4400	3200	0.999339861371
4400	3400	0.999467133559
4400	3600	0.998746636193
4400	3800	0.998528870908
4400	4000	0.997432271509
4400	4200	0.995354458587
4400	4300	0.990506452493
4600	100	0.51525624568
4600	200	0.567852346682
4600	400	0.656275389452
4600	600	0.737204554106
4600	800	0.803988120492
4600	1000	0.856220112769
4600	1200	0.900583206549
4600	1400	0.934962323506
4600	1600	0.960056061668
4600	1800	0.978001408503
4600	2000	0.989687640114
4600	2200	0.996320824135
4600	2400	0.999073969082
4600	2600	0.999659722485
4600	2800	0.999678590335
4600	3000	0.999543239951
4600	3200	0.99956505295
4600	3400	0.999331448655
4600	3600	0.999273144606
4600	3800	0.999097646201
4600	4000	0.998701248352
4600	4200	0.997875823362
4600	4400	0.99461163886
4600	4500	0.991147728667
4800	100	0.462197896403
4800	200	0.5185129238
4800	400	0.611451094285
4800	600	0.696877771864
4800	800	0.766115582626
4800	1000	0.828154338942
4800	1200	0.875126182376
4800	1400	0.916162883541
4800	1600	0.945914156801
4800	1800	0.967813625565
4800	2000	0.983709809105
4800	2200	0.992655438774
4800	2400	0.997454374559
4800	2600	0.999724452842
4800	2800	0.999525485389
4800	3000	0.999624728422
4800	3200	0.999601037303
4800	3400	0.999760028797
4800	3600	0.999557397497
4800	3800	0.999119471683
4800	4000	0.999008819484
4800	4200	0.998778306209
4800	4400	0.997765660872
4800	4600	0.994859307359
4800	4700	0.991433784265
5000	100	0.416747037751
5000	200	0.466981452544
5000	400	0.561530079285
5000	600	0.650286414238
5000	800	0.727425242432
5000	1000	0.794373353406
5000	1200	0.850419924703
5000	1400	0.895319099469
